maneuver,seed,forced_zero_steps,collided_after_forced_zero,arrived_after_forced_zero,ego_found,initial_ego_speed,ego_speed_after_step,ego_distance_from_center,vehicle_count_after_reset,min_ttc_seen,min_conflict_ttc_seen,initial_vehicle_count,spawn_probability,duration,negotiating_traffic,surrounding_vehicle_control,episode
left,101090,1,False,False,True,10.0,0.0,48.210075451470665,4,11.542294393952135,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,90
left,101091,1,False,False,True,10.0,0.0,45.743264609871645,5,11.524401783214376,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,91
left,101092,1,False,False,True,10.0,0.0,37.13484271583065,5,8.94818678324596,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,92
left,101093,1,False,False,True,10.0,0.0,48.1577095055233,4,11.529053776130151,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,93
left,101094,1,False,False,True,10.0,0.0,54.07698068137893,2,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,94
left,101095,1,False,False,True,10.0,0.0,40.3119091348776,4,10.565565825831449,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,95
left,101096,1,False,False,True,10.0,0.0,47.58940388235202,5,16.774944764844335,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,96
left,101097,1,False,False,True,10.0,0.0,45.27555181473945,4,14.657001726921665,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,97
left,101098,1,False,False,True,10.0,0.0,50.62100531726618,6,12.12570915466193,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,98
left,101099,1,False,False,True,10.0,0.0,50.03014369293078,6,13.258321570664702,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,99
